year,rank,title,wikilink,network,rating,show_id,genre_id,genre,overview
1953,20,The George Burns and Gracie Allen Show,//en.wikipedia.org/wiki/The_George_Burns_and_Gracie_Allen_Show,CBS,32.4,30667.0,35,comedy,"Burns and Allen, an American comedy duo consisting of George Burns and his wife, Gracie Allen, worked together as a comedy team in vaudeville, films, radio and television and achieved great success over four decades."
1953,24,Private Secretary,//en.wikipedia.org/wiki/Private_Secretary_(TV_series),CBS,30.3,10666.0,35,comedy,"Private Secretary is an American sitcom that aired from February 1, 1953 to September 10, 1957 on CBS, alternating with The Jack Benny Program on Sundays at 7:30pm EST. The series stars Ann Sothern as Susan Camille ""Susie"" MacNamara, devoted secretary to handsome talent agent Peter Sands, played by Don Porter."
1953,25,I Married Joan,//en.wikipedia.org/wiki/I_Married_Joan,NBC,30.2,14454.0,35,comedy,"I Married Joan is an American sitcom that aired on NBC from 1952 to 1955. It starred veteran vaudeville, film, and radio comedienne-comedy actress Joan Davis as the manic, scatterbrained wife of a mild-mannered community judge, the Honorable Bradley Stevens."
1953,25,Mama,//en.wikipedia.org/wiki/Mama_(American_TV_series),CBS,30.2,2016.0,35,comedy,"Thelma Harper and her spinster sister Fran open their home to Thelma's recently divorced son Vinton and his teenage son and daughter. It's quite an adjustment for everyone, especially the cranky, argumentative Thelma."
1953,27,General Electric Theater,//en.wikipedia.org/wiki/General_Electric_Theater,CBS,29.9,4520.0,"35,18",comedy,General Electric Theater is an American anthology series hosted by Ronald Reagan that was broadcast on CBS radio and television. The series was sponsored by General Electric's Department of Public Relations.
1953,28,What's My Line?,//en.wikipedia.org/wiki/What's_My_Line%3F,CBS,29.6,26663.0,"10751,35",comedy,"Four panelists must determine guests' occupations - and, in the case of famous guests, while blindfolded, their identity - by asking only ""yes"" or ""no"" questions."
1954,1,I Love Lucy,//en.wikipedia.org/wiki/I_Love_Lucy,CBS,49.3,2730.0,"35,10751",comedy,"Cuban Bandleader Ricky Ricardo would be happy if his wife Lucy would just be a housewife. Instead she tries constantly to perform at the Tropicana where he works, and make life comically frantic in the apartment building they share with landlords Fred and Ethel Mertz, who also happen to be their best friends."
1954,2,The Jackie Gleason Show,//en.wikipedia.org/wiki/The_Jackie_Gleason_Show,CBS,42.4,950.0,35,comedy,"The prodigiously talented Gleason became a TV icon after he joined CBS from DuMont, where his work on `Calvalcade of Stars' had established many of his trademark characters, including Reginald Van Gleason III, the Poor Soul and Ralph Kramden, featured here, along with Art Carney, in `Honeymooners' sketches. The Emmy-winning mix also featured guest stars, musical comedy, the glitzy June Taylor Dancers and Frank Fontaine's Crazy Guggenheim character."
1954,4,You Bet Your Life,//en.wikipedia.org/wiki/You_Bet_Your_Life,NBC,41.0,4473.0,35,comedy,"You Bet Your Life is an American quiz show that aired on both radio and television. The original and best-known version was hosted by Groucho Marx of the Marx Brothers, with announcer and assistant George Fenneman. The show debuted on ABC Radio in October 1947, then moved to CBS Radio in September 1949 before making the transition to NBC-TV in October 1950. Because of its simple format, it was possible to broadcast the show simultaneously on the radio and on television. In 1960, the show was renamed The Groucho Show and ran a further year. Most episodes are in the public domain.

The play of the game, however, was secondary to the interplay between Groucho, the contestants, and occasionally Fenneman. The program was rerun into the 1970s, and later in syndication as The Best of Groucho. As such, it was the first game show to have its reruns syndicated."
1954,5,The Toast of the Town,//en.wikipedia.org/wiki/The_Ed_Sullivan_Show,CBS,39.6,5307.0,"35,10767",comedy,"The Ed Sullivan Show is an American TV variety show that originally ran on CBS from Sunday June 20, 1948 to Sunday June 6, 1971, and was hosted by New York entertainment columnist Ed Sullivan. It was replaced in September 1971 by the CBS Sunday Night Movie, which ran only one season and was eventually replaced by other shows.

In 2002, The Ed Sullivan Show was ranked #15 on TV Guide's 50 Greatest TV Shows of All Time."
1954,7,The Jack Benny Show,//en.wikipedia.org/wiki/The_Jack_Benny_Program#Television,CBS,38.3,10151.0,35,comedy,Laugh along with funnyman Jack Benny as he brings his underplayed humor to TV along with regular performers from his radio show days.
1954,8,The George Gobel Show,//en.wikipedia.org/wiki/The_George_Gobel_Show,NBC,35.2,26027.0,35,comedy,The George Gobel Show is an American television series hosted George Gobel that aired on NBC from 1954 to 1960.
1954,10,December Bride,//en.wikipedia.org/wiki/December_Bride,CBS,34.7,1020.0,35,comedy,"December Bride is an American sitcom that aired on the CBS television network from 1954 to 1959, adapted from the original CBS radio network series that aired from June 1952 through September 1953."
1954,11,The Buick-Berle Show,//en.wikipedia.org/wiki/Texaco_Star_Theatre#Television,NBC,34.6,469.0,35,comedy,"Texaco Star Theater is an American comedy-variety show, broadcast on radio from 1938 to 1949 and telecast from 1948 to 1956. It was one of the first successful examples of American television broadcasting, remembered as the show that gave Milton Berle the nickname ""Mr. Television"".

The classic 1940–44 version of the program, hosted by radio's Fred Allen, was followed by a radio series on ABC in the spring of 1948. When Texaco first took it to television on NBC on June 8, 1948, the show had a huge cultural impact."
1954,17,General Electric Theater,//en.wikipedia.org/wiki/General_Electric_Theater,CBS,32.6,4520.0,"35,18",comedy,General Electric Theater is an American anthology series hosted by Ronald Reagan that was broadcast on CBS radio and television. The series was sponsored by General Electric's Department of Public Relations.
1954,18,Arthur Godfrey's Talent Scouts,//en.wikipedia.org/wiki/Arthur_Godfrey's_Talent_Scouts#Television,CBS,32.5,9977.0,35,comedy,"Arthur Godfrey's Talent Scouts is an American radio and television variety show which ran on CBS from 1946 until 1958. Sponsored by Lipton Tea, it stars Arthur Godfrey, who was also hosting Arthur Godfrey and His Friends at the same time."
